Twitter_ID,Twitter_Name
14076171,vindicator
15673261,TimesRecorder
50409375,akronlifemag
175487635,AboutStark
32264744,CincinnatiMag
393451707,CincyMagazine
37954510,CBCmagazine
31567003,clevelandmag
31482567,columbusmonthly
17487196,ColumbusParent
48427906,ibmagazine
4172202741,DiscoverOhio
26233680,Smart_Business
193139668,SEOhioMagazine
,wbwhfm
19175815,The_BG_News
77312280,TheChimesNews
21981237,cwruobserver
56531782,clevelandstater
2759800778,TheWoosterVoice
19040246,kentwired
59481479,miamistudent
53584356,oberlinreview
11777302,TheLantern
28899666,ThePost
18768997,buchtelite
75382418,NewsRecord_UC
25764805,FlyerNews
,TheICToledo
50361393,wsuguardian
90775118,xaviernewswire
20797283,thejambar
313299237,theadanews
1098664896,TheAltusTimes
76431341,bartlesvilleEE
93739594,BALedger
1876533962,expressstarnews
22546784,ClrmoreProgress
59139892,CowetaAmerican
324212567,DuncanBanner
27693260,edmondsun
36685326,ERTribune
31120467,enidnews
2541744122,PressLeader
63771187,grovesun
45003438,guymondaily
69364832,kingfishertimes
99147636,LawtonConst
989912449,McAlesterNews
63770032,miaminewsrecord
21348416,muskogeephoenix
248368867,newkirkherald
27946710,normannews
20700623,JournalRecord
7406262,NewsOK
22194306,owassoreporter
44991444,PurcellRegister
75298885,seqcotimes
16076533,ssleader
23108538,shawneenewsstar
334863894,SkiatookJournal
24184181,StwNewsPress
1609324886,tahlequahtdp
18197612,gtrnews
14709647,tulsaworld
65718456,woodwardnews
21677265,oklahomacitycom
20539306,OklahomaToday
361019625,tnenews
23025311,ocolly
16289168,OUDaily
18945939,dhnews
21038155,dailytidings
20574361,dailyastorian
43398287,bakercityherald
67451138,valleytimes
16798764,thebulletin
31499478,cascadebusnews
65438112,sourceweekly
44258200,currypilot
55673466,thecbgazette
2876884384,thechiefnews
18362692,TheWorldLink
15853821,gtnews
40351798,CGSentinel
1287220969,PolkIONews
29851728,wcchieftain
16675413,eugeneweekly
18842256,registerguard
22029314,DailyCourier
91043284,gresham_outlook
29832457,HermistonHerald
45264807,HoodRiverNews
29840205,myeaglenews
22222604,Keizertimes
36498374,HeraldandNews
43431533,lagrandenews
91153522,WestLinnTidings
50767888,LebanonExpress
41466295,TheNewsGuard
30017628,nccitizen
1344386184,McKReflections
32569346,newsregister
7591102,mailtribune
2396478536,newberggraphic
17761450,argusobserver
20657565,EastOregonian
26958631,MidcountyMemo
2992751,oregonian
17135038,pdxbizjournal
5752542,portlandmercury
49713826,pdxobserver
55473790,ThePortlandTrib
31260535,TheSkannerNews
16491683,wweek
14078728,nrtoday
188810664,SHChronicle
17644000,capitalpress
23919582,oregonnews
60734964,salemweekly
41691265,Salem_Statesman
151140635,SeasideSignal
179709591,Nuggetnewspaper
257228064,tdchronicle
29498629,headlightherald
295937751,wspokesman
19363575,WBIndependent
59540932,ORbike
16551172,oregonbusiness
125839201,oregoncitylink
14276094,traveloregon
56561189,gfucrescent
103743790,linfieldreview
54639906,LBCommuter
392946797,mhccadvocate
4704504988,baronews
18322507,psuvanguard
282443024,roguebyline
15093279,DailyEmerald
245569482,WUCollegian
15431914,mcall
58497343,AltoonamirrorPA
108673798,MLmedianews
16203795,bctimes
284744896,pressenterpa
423749259,TheBradfordEra
1602044551,CElocal
69311674,ButlerEagle
24713010,cumberlink
20269833,TribLive  
21300851,ponews
167927220,exploreclarion
1355299436,AbingtonJournal
42952359,gantdaily
19792502,TLNews
52447679,PBJonline
1205716489,ECLedger
56550575,progressnews
14247195,goerie
43633875,MontgomeryMedia
23141800,Gburg_Times
16370927,theeveningsun
17063785,lehighvalley
14304170,pennlive
1096139192,TheNewsEagle1
124555109,standardspeaker
1089578102,TWI_newsroom
81589314,thesunontheweb
40919594,indianagazette
155634922,tribunedemocrat
,http://triblive.com/x/leadertimes/
378196015,BucksCoHerald
1011901,lancasteronline
20522831,lansreporter
53114544,laurelmtnpost
115116795,ldnews
37012909,Times_News
58560108,TheSentinelPA
1216644037,Meadville_Trib
2848585306,messengerpaper
42950890,newcastlenews
21057999,TimesHeraldPA
205370026,The_Derrick
25560065,PHLBizJournal
604601964,metrochinese
14689197,PhillyDailyNews
14495726,phillyinquirer
15896072,phillyweekly
28568173,NewPghCourier
24247996,pghbiztimes
17371435,PGHCityPaper
21780652,pittsburghpg
1585840140,PSDispatch
20269833,triblive
15063278,MercuryX
15291183,repherald
74168324,delcotimes
16408067,readingeagle
377018070,Morning_Times
10680632,timestribune
119404374,sharonheraldpa
12135452,dailyamerican
2892471569,webbweekly01
23113205,centredaily
7511312,poconorecord
27884326,dailyitem
1688758134,wcexaminer
78667209,hsuniontown
58822821,TimesObserver
26270132,oronline
108673798,MLMediaNews
102437332,therecordherald
309762174,tiogapagazette
94599930,wcdailylocal
46161885,citizensvoice
19792502,TLnews
20281416,wkdr
23499427,wmsptsungazette
8935172,ydrcom
17088476,yorkdispatch
229085708,HarrisburgMag
16563214,phillymag
444024345,ThisWeekPoconos
69434349,BUvoice
50160963,loqwitter
57108546,CalTimes
52592210,clarioncallnews
364964174,TheDickinsonian
902539600341716992,TheTriangle
134270579,theduquesneduke
203079166,ThePennIUP
155742125,TheLafayette
116275809,lhueagleeye
262933830,TheSnapperMU
256684637,BergWeekly
16084829,dailycollegian
71305435,SRURocket
60326749,swatphoenix
10374542,swatgazette
15907207,thetemplenews
12902502,dailypenn
16641565,ThePittNews
15564749,wilkesbeacon
821994672,TheValleyBreeze
252699061,TheNewportDaily
8731922,eastbayri
21665565,provbusnews
14354091,projo
594822593,WoonsocketCall
273602537,PVDMonthly
16635859,RIMonthly
25581369,the_herald
48835319,brownspectator
62618311,thecowl
,TheAnchor_RIC
22099734,Good5CentCigar
15583586,aikenstandard
14872404,independentmail
17296853,beaufortgazette
353277920,Herald_Advocate
16890008,blufftontoday
24802436,chascitypaper
42022705,lowcountrytoday
14693499,postandcourier
17230832,CRBJ
15725863,TheDigitel
318601384,TheColumbiaStar
34991792,freetimessc
12831882,thestate
27952027,voiceofpeedee
24189508,fortmilltimes
2409213534,Gaffney_Ledger
37938191,SouthStrandNews
3122552037,BerkeleyCoNews
16007481,greenvillenews
295424059,GSAbusiness
1058197038,UpstateBiz
,https://twitter.com/ijindexjournal
12804832,islandpacket
191461850,KingstreeNews
51646419,GoLaurens
2541626365,TheNBOnews
20941458,thetandd
67328093,RHHerald
7227042,goupstate
19657736,theitem
221582222,colletonian
462954843,WilliamstonJour
172176867,thecollegianbju
78404156,CisternYard
18958586,thegamecock
48493886,TheJohnsonian
12921612,aberdeennews
849957800,freemancourier
41042838,LennoxSDnews
288839573,daily_leader
15427690,dailyrepublic
180412944,MobridgeTribune
17762564,capitaljournal
320961515,lakota_timez
19209569,rcjournal
15436545,argusleader
112863282,bhpioneer
106640569,teaweekly
546997606,plaintalk2
73181180,PublicOpinionSD
2830335926,ReporterFarmer
41418745,pressanddakotan
20163708,SDMagazine
25158417,thevolante
1195396854,actimesnews
20611494,TheDPA
16028049,TimesFreePress
114927225,Chattanoogancom
33927246,ChattaPulse
16875261,LeafChronicle
172860953,thedailyherald
15263608,leader_news
23082808,crossvillenews
164306734,rheaheraldnews
46745246,dicksonherald
23689559,StateGazette
175386307,ElizStarNews
26661828,erwinrecord
20592446,elkvalleytimes
26235267,wherald
390358946,GallatinNews
67003469,GreeneSun
267262609,JSunNews
1250346146,standardbanner
16562479,heraldcourier
29218765,JCPress
23782016,timesnewsonline
1932714150,Roanecountynews
166207963,KnoxDailySun
1018921,knoxnews
97637721,mundohispanotn
3170860074,shoppernewsnow
4736734115,lafollettepress
2530719373,MaconTimes
97281902,WilsonCoNews
104292181,wilsonpostnews
515674346,NewsHeraldSport
204306575,ocnews38570
1091168779,TheMooreCoNews
285065118,TennesseeBuzz
20592292,manchestertimes
16300576,DailyTimes
1702360633,sstandardnews
12039612,memphisnews
19408436,MBJMemphis
29773854,memphisdaily
9971552,memphisflyer
20592139,CitizenTribune
50733937,MJ_Chronicle
567583953,MtJulietNews
17070689,dnj_com
473270040,Mboro_Post
16117930,TheCityPaper
18948923,nashvillebiz
20008214,Nashvillescene
16639736,tennessean
379153641,tn_tribune
1424313913,NPlainTalk
14790192,theoakridger
21031034,parispi
2505428408,TennStarJournal
168694077,RogReview
74183291,themtnpress
16868098,times_gazette
20592545,grundycounty
20592194,tullahomanews
20592368,HeraldChronicle
41376744,cityviewmag
42316036,TheAllState
69101763,easttennessean
18005124,MTSUSidelines
50811066,tsuthemeter
26188631,DailyHelmsman
316178357,UTC_Echo
13973442,ThePacer
77537626,VandyHustler
18647970,reporternews
362103794,thealbanynews
233990278,EchoNewsJournal
823993891,starlocalmedia
555318368,Rockslides
16409468,amarilloglobe
3186979656,AthReview
5692542,statesman
24037404,MyABJ
14337705,AustinChronicle
124506252,laketravisview
44513878,texastribune
501990563,TheVillagerATX
555354721,BanderaBulletin
370182075,BastropNews
39272223,baycitytribune
360051634,TheBaytownSun
14358491,bmtenterprise
54930042,mysoutex
61551188,bigspringherald
20501682,blanconews
555396947,TheBoerneStar
27067098,bowienews
1965108474,BreckAmerican
1712870203,BNewsBrian
18004786,brownsvillenews
63767771,bwdbulletin
19811171,theeagle
33073321,BullardBanner
555490260,TheCamHerald
25690764,TheCanyonNews
16739340,csjavelin
199460614,HillCountryNws
249380354,CBStatesman
3016027733,ClarendonTxNews
32407848,ctrnews
54941553,MyClevelandNews
36393142,thefactsnews
17095956,callerdotcom
33676743,TheDailySun
151119570,DBJEvents
15679641,dallasnews
16713771,Dallas_Observer
62546305,pcpeople
115173752,phollowpeople
18384904,WCMessenger
364283064,DRNewsHerald
20178548,dentonrc
82274262,mcnewspress
18206547,elpasotimes
,ElginCourier
67396553,RainsCounty
38489521,FreestnCoTimes
29482764,farmersville
20197615,wcnonline
556051365,FSPioneer
24942387,fwbusinesspress
15615783,startelegram
252299612,FortWorthWeekly
214633692,fbgstandard
54972485,FriendswoodNews
776753443,friscoupdates
37381846,GalvNews
120504806,thepolicenews
2709716292,WilcoSun
41682366,TheGilmerMirror
555997210,GonzInquirer
29002781,lakecountrysun
20939346,grahamleader
24189296,HoodCountyNews
47201290,heraldbanner
3161363832,GBTJournal1
19919055,valleystar
,theHDN
204473453,forwardtimes
20553814,free_press
23696276,HOUBizjournal
8940342,HoustonChron
36783369,hcnonline
16621190,HoustonPress
2399106745,howeenterprise
63610971,HuntsvilleItem
111341927,italyneotribune
314066265,jacksboro_news
135957086,jdprogress
20503616,jcrecord
1325880258,TexasBlazeNews
19715741,kerrville
31221706,kilgorenews
31124797,kdhnews
28574539,haysfreepress
540837497,FCR_News
15099229,lmtnews
248963045,HCHerald
447716263,LewisvilleTexan
20503110,llanonews
114494322,LktPostRegister
15850444,newsjournal
6573302,lubbockonline
18032007,lufkindailynews
156736806,daily_trib
158495049,Highlander_News
152017960,bigbendnow
555951991,MarlinDemocrat
836120630,News_Messenger
20502811,masonnews
16258543,monitornews
1650579692,TBBusiness
35862157,mwtnews
41430880,mwindex
24940286,progresstimes
256604719,MPDailyTribune
19205546,dailysentinel
43231142,NavExaminer
14358491,BmtEnterprise
235331818,NewBraunfelsHZ
16726367,OdessaAmerican
277003928,Orangeleader13
108520811,ozstockman
34093588,palestineherald
191216971,TheParisNews
59154931,PasadenaCitizen
59155900,PearlandNews
368424475,PvillePflag
821904282,postsignal
17190812,MyPlainview
824014742,planonewspaper
193991291,pe1909
65429553,portasouthjetty
16351278,panews
43051091,portlavacawave
57678023,princetonherald
146457290,fbheraldsports
316564839,roundrockleader
378349613,CHNewsDesk
111434409,saladovoice
48371608,gosanangelo
20088983,SABizJournal
9830752,mysa
1135338408,LaPrensa_News
9830752,mySA
15342142,SAcurrent
14448110,themercurynews
20503392,sabanews
228882014,bayareatexas
128367623,seguingazette
1655948227,SemTXSentinel
17147393,heralddemocrat
1954785228,SmithvilleTimes
26074743,hpocom
66913926,HansfordReport
63768590,empiretribune
27978630,myssnews
2294905464,SWTRReporter
38606834,TaylorPublisher
37004385,tdtnews
43051623,terrelltribune
75629256,VillagerNews
17889684,Tylerpaper
1487838944,uvaldenews
15535842,Vicadvocate
15101583,wacotrib
46674564,WfordDemo
118199829,picayunenews
46196849,whartonjs
388489227,tricountyleader
1205297323,TimesRecordNews
462164269,vanzandtnews
73392981,WylieNews
380971577,Paradeweekly
15787714,SanAngeloLIVE
183367628,iDealGolfer
17595745,Dmagazine
24445203,GCFMagazine
40085795,huntfishtx
26937936,TexasHighways
16365305,TexasMonthly
15021918,TexasObserver
65509294,acuoptimist
980965195,ASURamPage
18202079,bulariat
2194427792,TheFoghornNews
325902731,WichitanOnline
221855426,ThePanAmerican
69330711,TheRiceThresher
2760455022,TheHoustonian
21170159,thedailycampus
369327961,SulRossSkyline
285349143,JTACnews
52884959,thebattonline
281715255,tcu360
17026617,tcumagazine
67429281,lslonline
10045512,UniversityStar
27728235,DailyToreador
16166076,thedailycougar
16018278,ntdaily
22577512,utashorthorn
21426656,thedailytexan
21318168,UTEP_Prospector
25165225,ThePaisano
154634714,DavisClipper
26436410,ecprogress
36880297,CHJgoings
36881133,DJgoings
517806167,WasatchWave
2612653224,MagnaTimes
432933895,MoabTimes
36882692,MJgoings
266192983,WeberSentinel
17007478,standardex
34956567,parkrecord
26435878,sunad
16910966,heraldextra
827421763,richfieldreaper
249744932,suindependent
36198016,spectrumnews
192788396,STGnews
15050354,deseretnews
19958805,qsaltlake
19512380,cityweekly
15369276,sltrib
36955564,SJGoings
36957232,SVJGoings
634491297,serve_daily
36964009,TKJGoings
402283140,TooeleTB
36964818,WJJGoings
38473607,cyclingutah
55391476,UniverseBYU
214667066,suunews
31592058,thechrony
31444869,UtahStatesman
22571200,UVUreview
43985046,WSUSignpost
99430767,marykimm
28522270,AlexTimesNews
303857589,arlconnection
627593761,BedfordBullNH
34982802,coalfield
107102178,SwVirginia_News
,burkeconnection
304032876,CentreView
17136814,DailyProgress
19350079,tidewaternews
19664134,CrozetGazette
3305035947,CulpeperSE
15247163,godanriver
,ffxconnection
48787554,FCNP_Nicholas
2163459276,FarmvilleHerald
287452769,GalaxNews
28364745,SCVaStar
14527393,daily_press
20595712,heraldprogress
197427353,DNRnews
303919703,herndonconnect
57436246,carrollnews
121197954,HopewellNews
19350079,TidewaterNews
29212306,RappRecord
52461655,LTMNews
52461655,LTMnews
104247826,TheNewsGazette
19711438,thecv
16255892,newsadvance
1344672535,MCEagleNews
17815585,INSIDENOVA
3386149024,MVilleBulletin
303925015,McLeanConnect
15754281,usatoday
2834111727,CfieldObserver
303855296,mtvernongazette
154160994,H_R_Messenger
16725341,insidebusiness
741843323019657216,pilotnews
122416920,fluvannareview
54941379,progressindex
303851879,PotomacAlmanac
966759138,SouthwestTimes
,restonconnect
23764675,rtdnews
17487820,styleweekly
8756502,roanoketimes
18866918,SmithfieldTimes
120653125,sobogazette
88928040,sobNR
343456965,SouthHillEnterp
148845723,airforcetimes
148878245,armytimes
185340210,marinetimes
27114180,navytimes
304030991,sprconnect
19366646,NewsLeaderNOW
15099017,nvdaily
19350567,suffolknews
23110148,ssentinel
,viennaconnect
,FauquierDotCom
156408784,rappnews
16534226,augfreepress
31024318,newsvirginian
144904461,vagazette
54946441,WinStarVa
40119039,LocalKicks
14953733,laughspincom
26845764,roanoker
69956281,Healthjournals
351329310,MasonBroadside
20323661,thebreezejmu
108343857,LUChampionNews
163869897,longwoodrotunda
275124948,Spartan_Echo
18997745,maceandcrown
33672991,RUTartan
26161769,URCollegian
24296023,cavalierdaily
326401304,theCT
45960001,CollegiateTimes
21344229,TheFlatHat
23093824,TimesArgus
3292118419,bartonchronicle
194437453,banner_news
94639905,journalopinion
26577021,brattreformer
12794062,bfp_news
6597892,sevendaysvt
210853986,ManJourn
52413502,addyindy
124558409,newsandcitizen
10508912,rutlandherald
359938102,samessenger
44384307,calrecord
64748862,Shelburne_News
607296367,VTWomanNews
19785620,StoweToday
263701385,valleyreporter
18607241,vermont_fyi
156741150,NorthWoodlands
36192396,middcampus
89058215,GHDailyWorld
817973234,BIConversation
194652706,BIReview
31937109,ballardnewstrib
25217965,BellevueNews
19612617,bhamherald
16954081,kitsapsun
249042889,cwprsports
26283568,chronline
376958549,SENewsteam
15937164,pnwlocalnews
43404286,edmondsbeacon
45609753,EllensburgDR
221516558,Enumclaw_CH
14178003,everettherald
55667299,fwmirror
234088546,SanJuanJournal
39099567,sanjuanislander
55673506,pengateway
124512243,GdaleSentinel
59896901,issaquahpress
12763982,tricityherald
30928281,WhidbeyRecord
318868552,LLSplash
30090092,chinookobserver
20545650,the_daily_news
128936003,lyndentribune
87750224,globereporter1
38295334,mireporter
61293243,MonroeMonitor
82196959,SRValley
972255798,The_CBH
16407618,goskagit
198252388,mukilteobeacon
30929763,whidbeynews
12807732,theolympian
41396811,OmakChronicle
602922910,GazetteTribune
22079341,pendailynews
39608477,poinews
20604874,ptleader
26299437,nkherald
50756631,PuyallupNews
53173353,rentonreporter
551209208,Cap_Hill_Times
86197080,SeattleDJC
1596579416,MadisonParkTime
18062553,nwasianweekly
23785621,PSBJ
48864323,qamagnews
10648962,seattlepi
14352556,seattletimes
16230239,seattleweekly
31941306,westseattleher
33678751,sequimgazette
73459028,reporterpatriot
158536972,valleyrecord
2873796810,SpokaneJofB
613807562,StanCamNEWS
3873050712,dailysunnewswa
8983922,thenewstribune
354592803,TacomaIndex
52887365,tacomaweekly
28172454,be_daily
201462908,MethowNews 
15079397,thecolumbian
177299648,VMIBeachcomber
91421011,keypennews
11965052,ubnews
15484056,wenatcheeworld
35768528,WdvlWeekly
16514376,Yakima_Herald
125405301,nisqvalleynews
7393552,danyoura
30068171,CWUObserver
94004105,easterneronline
112781504,plumast
26116513,SU_Spectator
12762342,thedaily
106642224,uwtledger
64920301,DailyEvergreen
25119273,thefrontonline
,whitmanpio
16594153,TheWhitworthian
2996369957,AntigoDJ
16796483,postcrescent
632288741,AshlandDailyPre
222591341,News_Republic
291862073,BDCitizen
545238236,BDNConnection
21311422,chippewaherald
22034448,leadertelegram
15428666,piercecounty
76453806,fdlreporter
27887643,DUNews
,leadernewsroom
18730191,gbpressgazette
633185507,SawyerCoRecord
15427985,hudsonwi
20092721,gazettextra
19774465,Kenosha_News
20796192,lacrossetribune
82702547,ladysmithnews
20977427,LGOnline
15845694,captimes
17137987,isthmus
14075928,theonion
15752446,wistatejournal
22736351,htrnews
117846041,EagleHerald
28623166,mnherald
19917537,biztimesmedia
20521204,MKEBizJournal
16544024,JournalSentinel
14875771,shepherdexpress
41188203,SpanishJournal
454226041,MonroeTimes
19735075,newrichmondnews
20796192,LaCrosseTribune
979174303,OregonObserver1
15385717,onwnews
594934011,PriceCountyDail
547131156,PDRnews
20078382,journaltimes
2957248827,Times_Press
1284062263,NWoodsRiverNews
1301273910,RLnewspaper
15428707,riverfallsj
50138727,thespeagle
19738517,ShawanoLeader
19072146,SheboyganPress
415662798,SpoonerAdvocate
2535779797,PCGazette
564695894,spcitytimes
18365574,stevenspointJrl
331370862,dcadvocatenews
244041978,wdtimes1
249279773,WaukeshaFreeman
17443274,wausauherald
14525878,wrtribune
40043352,milwaukeemag
111420986,thedigitalnp
250886182,TheLawrentian
19604157,mutribune
21099756,spectatornews
,4eUWGB
30597494,theracquet
14555303,BadgerHerald
15928094,dailycardinal
102748292,theuwmpost
36175409,atitan
,UWPexponent
58875918,uwrfvoice
124207903,uwsp_pointer
273222121,stoutonia
24221415,RoyalPurpleNews
594843477,Register_Herald
140628376,bdtonline
276494052,SpiritofJeff
8854622,wvgazettemail
19773907,wvstatejournal
,WVTelegram
58504073,InterMountainWV
541060226,timeswv
14838763,heralddispatch
2269115840,MtnMsgr
125462335,theloganbanner
541009321,pocahontastimes
58524142,TheJournalWV
78384267,moorefieldex
323265833,DominionPostWV
58498428,NewsandSentinel
1339212409,GrantCoPress
47228998,HampshireReview
58541611,WeirtonDlyTimes
58495096,IntelligencerWV
609933921,FluentMagazine
58792637,GrafWV
16309943,2LaneTweet
49475767,WVEAnews
106625234,MUParthenon
634053957,SUPicket
25324521,dailyathenaeum
15928002,svi
2434317636,BuffBulletin
1579258074,casperjournal
18228308,CSTribune
33936298,wtenews
3197817480,Enterprise1899
28148994,The_News_Record
24769236,jacksonholenews
17381131,theplanetjh
101897967,WY_Boomerang
27520861,Lovell_News
99146492,PowellTribune
,RawDailyTimes
525785643,TheDailyRanger
380373855,Sheridan_Press
188491595,TorrTelegram
21915685,AllTripsDotCom
1025185082,WGFD
